symbol,date,open,high,low,close,volume,daily_return,ma_7,ma_30,volatility_7,price_range,ingested_at,dbt_updated_at
AAPL,2026-02-27,272.81,272.81,262.89,264.18,72366505,-3.2130426818098523,267.8342857142857,263.55833333333334,1.8663911951435073,9.920000000000016,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-02,262.41,266.53,260.2,264.72,41827946,0.2044060867590458,268.42571428571426,263.7753333333333,1.7563949532450807,6.329999999999984,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-03,263.48,265.56,260.13,263.75,38568921,-0.36642490178302456,268.3071428571429,264.0493333333333,1.667283862863835,5.430000000000007,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-04,264.65,266.15,261.42,262.52,39803119,-0.4663507109004761,267.7842857142857,264.57666666666665,1.6480552129445112,4.729999999999961,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-05,260.79,261.555,257.25,260.29,49658626,-0.8494590888313169,266.0914285714286,264.998,1.2578893494464582,4.305000000000007,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-06,258.63,258.77,254.37,257.46,41120042,-1.0872488378347422,263.6957142857143,265.3016666666667,1.10056890339698,4.399999999999977,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-09,255.69,261.15,253.6805,259.88,38218533,0.9399518371785875,261.8285714285714,265.69633333333337,1.3013066363645012,7.469499999999982,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-10,257.645,262.48,256.95,260.83,30590765,0.3655533323072113,261.34999999999997,265.877,0.7173696709046903,5.53000000000003,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-11,261.09,262.13,259.55,260.81,26218927,-0.00766782962081658,260.7914285714286,265.9616666666667,0.7027620119737211,2.579999999999984,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-12,258.66,258.95,254.18,255.76,40794020,-1.9362754495609868,259.65,265.939,0.9631549674823745,4.769999999999982,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-13,255.48,256.33,249.52,250.12,36929988,-2.205192367844855,257.87857142857143,265.66700000000003,1.1739111935928694,6.809999999999974,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-16,252.105,253.885,249.88,252.82,32074209,1.0794818487126046,256.81142857142856,265.445,1.3425801791357799,4.0049999999999955,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-17,252.955,255.13,252.18,254.23,32361607,0.5577090420061603,256.34999999999997,264.919,1.3476909793855771,2.9499999999999886,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-18,252.625,254.94,249.0,249.94,35757874,-1.6874483735200396,254.93,264.2676666666667,1.3521443091102041,5.939999999999998,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-19,249.4,251.83,247.3,248.96,34864082,-0.39209410258461697,253.2342857142857,263.35,1.2960167013269657,4.530000000000001,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-20,247.975,249.1999,246.0,247.99,88331081,-0.3896208226221054,251.40285714285713,262.4193333333333,1.2719927807829399,3.1999000000000137,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-23,253.97,254.6,250.28,251.49,40546109,1.4113472317432096,250.79285714285714,261.53166666666664,1.360545674634075,4.319999999999993,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-24,250.35,254.825,249.55,251.64,45152288,0.059644518668733326,251.01000000000002,260.7656666666667,1.0461411628406325,5.274999999999977,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-25,254.095,255.0,251.6,252.62,28476668,0.3894452392306569,250.98142857142855,260.0636666666667,0.9670244574614719,3.4000000000000057,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-26,252.115,257.0,250.77,252.89,41796650,0.10687989866200454,250.79000000000002,259.31,0.9376917601737839,6.22999999999999,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2026-03-27,253.69,255.493,248.07,248.8,46693036,-1.6173039661512845,250.62714285714287,258.879,0.9177090925331144,7.423000000000002,2026-03-27 20:45:18.364011,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-03,270.42,270.85,266.25,269.05,50194583,,,,,4.600000000000023,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-04,268.325,271.486,267.615,270.04,49274846,0.36796134547483206,,,,3.870999999999981,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-05,268.61,271.7,266.93,270.14,42586288,0.037031550881327924,,,,4.769999999999982,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-06,267.89,273.4,267.89,269.77,51204045,-0.13696601762049898,,,,5.509999999999991,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-07,269.795,272.29,266.77,268.47,48227365,-0.4818919820587686,,,,5.520000000000039,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-10,268.96,273.73,267.455,269.43,41312412,0.3575818527209673,,,,6.275000000000034,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-11,269.81,275.91,269.8,275.25,46208318,2.1601158000222664,270.3071428571429,,,6.110000000000014,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-12,275.0,275.73,271.7,273.47,48397982,-0.6466848319709229,270.93857142857144,,0.9316300476830381,4.03000000000003,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-13,274.11,276.699,272.09,272.95,49602794,-0.19014882802502742,271.3542857142857,,0.9423480442239581,4.609000000000037,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-14,271.05,275.96,269.6,272.41,47431331,-0.19783843194722817,271.67857142857144,,0.9514689400892754,6.359999999999957,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-17,268.815,270.49,265.73,267.46,45018260,-1.817113909181034,271.34857142857146,,1.2059897792627097,4.759999999999991,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-18,269.99,270.71,265.32,267.44,45677278,-0.007477753682783028,271.2014285714286,,1.1953210899705868,5.389999999999986,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-19,265.525,272.21,265.5,268.56,40424492,0.4187855219862424,271.07714285714286,,1.1990071822927149,6.7099999999999795,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-20,270.83,275.43,265.92,266.25,45823568,-0.8601429848078657,269.7914285714286,,0.7250728672590768,9.509999999999991,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-21,265.95,273.33,265.67,271.49,59030832,1.9680751173708932,269.50857142857143,,1.1617947051662616,7.659999999999968,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-24,270.9,277.0,270.9,275.92,65585796,1.631735975542381,269.9328571428572,,1.3296518303513694,6.100000000000023,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-25,275.27,280.38,275.25,276.97,46914220,0.3805450855320469,270.5842857142857,,1.3214889431380115,5.1299999999999955,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-26,276.96,279.53,276.63,277.55,33431423,0.2094089612593386,272.0257142857143,,0.9695883522474676,2.8999999999999773,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-11-28,277.26,279.0,275.9865,278.85,20135620,0.4683840749414525,273.6557142857143,,0.9415385603240384,3.013500000000022,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-01,278.01,283.42,276.14,283.1,46587722,1.524116908732287,275.73285714285714,,0.9966847353051496,7.28000000000003,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-02,283.0,287.4,282.6301,286.19,53669532,1.0914871070293097,278.5814285714286,,0.6952213605257391,4.76989999999995,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-03,286.2,288.62,283.3,284.15,43538687,-0.7128131660784853,280.39,,0.8245710763239793,5.319999999999993,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-04,284.095,284.73,278.59,280.7,43989056,-1.2141474573288735,281.0728571428571,,0.954689423525895,6.140000000000043,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-05,280.54,281.14,278.05,278.78,47265845,-0.6840042750267283,281.33142857142855,,1.013336090720611,3.089999999999975,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-08,278.13,279.6693,276.15,277.89,36406317,-0.3192481526651747,281.38,,1.0232562303816706,3.519300000000044,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-09,278.16,280.03,276.92,277.18,31753410,-0.25549677930115644,281.14142857142855,,1.0070717807627994,3.109999999999957,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-10,277.75,279.75,276.44,278.78,33038318,0.5772422252687592,280.52428571428567,,0.7971952987382712,3.3100000000000023,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-11,279.095,279.59,273.81,278.03,33247986,-0.26902934213358654,279.3585714285714,,0.5537818976474024,5.779999999999973,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-12,277.9,279.22,276.82,278.28,39532887,0.08991835413445504,278.52,,0.5639051844431747,2.400000000000034,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-15,280.15,280.15,272.84,274.11,50409078,-1.4984907287623805,277.5785714285714,274.622,0.6453873151268679,7.310000000000002,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-16,272.82,275.5,271.79,274.61,37648628,0.1824085221261429,276.98285714285714,274.8073333333333,0.6508084894293863,3.7099999999999795,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
AAPL,2025-12-17,275.01,276.16,271.64,271.84,50138743,-1.0087032518845018,276.11857142857144,274.86733333333336,0.7182065811165252,4.520000000000039,2026-03-30 22:58:51.335629,2026-04-02 10:19:05.908585+01:00
